#    time [s]          t9 [GK]          density [g/cc]
  1.0116800000e+03  3.6134500000e-01  1.4605800000e+06
  1.0118800000e+03  3.6107100000e-01  1.4608100000e+06
  1.0120800000e+03  3.6079700000e-01  1.4610300000e+06
  1.0122900000e+03  3.6052200000e-01  1.4612700000e+06
  1.0124900000e+03  3.6024700000e-01  1.4614900000e+06
  1.0126900000e+03  3.5997200000e-01  1.4617100000e+06
  1.0128900000e+03  3.5969800000e-01  1.4619300000e+06
  1.0131000000e+03  3.5942300000e-01  1.4621700000e+06
  1.0133000000e+03  3.5914700000e-01  1.4623900000e+06
  1.0135000000e+03  3.5887200000e-01  1.4626200000e+06
  1.0137000000e+03  3.5859700000e-01  1.4628400000e+06
  1.0139100000e+03  3.5832200000e-01  1.4630700000e+06
  1.0141100000e+03  3.5804600000e-01  1.4632900000e+06
  1.0143100000e+03  3.5777100000e-01  1.4635200000e+06
  1.0145100000e+03  3.5749500000e-01  1.4637500000e+06
  1.0147200000e+03  3.5721900000e-01  1.4639800000e+06
  1.0149200000e+03  3.5694400000e-01  1.4642000000e+06
  1.0151200000e+03  3.5666800000e-01  1.4644200000e+06
  1.0153200000e+03  3.5639200000e-01  1.4646500000e+06
  1.0155300000e+03  3.5611600000e-01  1.4648800000e+06
  1.0157300000e+03  3.5584000000e-01  1.4651000000e+06
  1.0159300000e+03  3.5556400000e-01  1.4653300000e+06
  1.0161300000e+03  3.5528800000e-01  1.4655500000e+06
  1.0163400000e+03  3.5501200000e-01  1.4657800000e+06
  1.0165400000e+03  3.5473600000e-01  1.4660100000e+06
  1.0167400000e+03  3.5445900000e-01  1.4662300000e+06
  1.0169400000e+03  3.5418300000e-01  1.4664600000e+06
  1.0171500000e+03  3.5390700000e-01  1.4666800000e+06
  1.0173500000e+03  3.5363100000e-01  1.4669100000e+06
  1.0175500000e+03  3.5335400000e-01  1.4671300000e+06
  1.0177500000e+03  3.5307800000e-01  1.4673600000e+06
  1.0179600000e+03  3.5280200000e-01  1.4675800000e+06
  1.0181600000e+03  3.5252500000e-01  1.4678100000e+06
  1.0183600000e+03  3.5224900000e-01  1.4680300000e+06
  1.0185600000e+03  3.5197300000e-01  1.4682500000e+06
  1.0187700000e+03  3.5169600000e-01  1.4684800000e+06
  1.0189700000e+03  3.5142000000e-01  1.4687100000e+06
  1.0191700000e+03  3.5114400000e-01  1.4689300000e+06
  1.0193700000e+03  3.5086700000e-01  1.4691500000e+06
  1.0195800000e+03  3.5059100000e-01  1.4693800000e+06
  1.0197800000e+03  3.5031500000e-01  1.4696000000e+06
  1.0199800000e+03  3.5003800000e-01  1.4698300000e+06
  1.0201800000e+03  3.4976200000e-01  1.4700500000e+06
  1.0203900000e+03  3.4948600000e-01  1.4702800000e+06
  1.0205900000e+03  3.4921000000e-01  1.4704900000e+06
  1.0207900000e+03  3.4893300000e-01  1.4707200000e+06
  1.0209900000e+03  3.4865700000e-01  1.4709500000e+06
  1.0212000000e+03  3.4838100000e-01  1.4711700000e+06
  1.0214000000e+03  3.4810500000e-01  1.4713900000e+06
  1.0216000000e+03  3.4782900000e-01  1.4716200000e+06
  1.0218000000e+03  3.4755300000e-01  1.4718400000e+06
  1.0220100000e+03  3.4727700000e-01  1.4720700000e+06
  1.0222100000e+03  3.4700100000e-01  1.4722900000e+06
  1.0224100000e+03  3.4672500000e-01  1.4725100000e+06
  1.0226200000e+03  3.4645000000e-01  1.4727400000e+06
  1.0228200000e+03  3.4617400000e-01  1.4729600000e+06
  1.0230200000e+03  3.4589800000e-01  1.4731800000e+06
  1.0232200000e+03  3.4562300000e-01  1.4734000000e+06
  1.0234300000e+03  3.4534700000e-01  1.4736200000e+06
  1.0236300000e+03  3.4507200000e-01  1.4738400000e+06
  1.0238300000e+03  3.4479700000e-01  1.4740700000e+06
  1.0240300000e+03  3.4452100000e-01  1.4742900000e+06
  1.0242400000e+03  3.4424600000e-01  1.4745100000e+06
  1.0244400000e+03  3.4397100000e-01  1.4747300000e+06
  1.0246400000e+03  3.4369600000e-01  1.4749500000e+06
  1.0248400000e+03  3.4342100000e-01  1.4751800000e+06
  1.0250500000e+03  3.4314600000e-01  1.4753900000e+06
  1.0252500000e+03  3.4287200000e-01  1.4756200000e+06
  1.0254500000e+03  3.4259700000e-01  1.4758400000e+06
  1.0256500000e+03  3.4232300000e-01  1.4760600000e+06
  1.0258600000e+03  3.4204800000e-01  1.4762800000e+06
  1.0260600000e+03  3.4177400000e-01  1.4765000000e+06
  1.0262600000e+03  3.4150000000e-01  1.4767200000e+06
  1.0264600000e+03  3.4122600000e-01  1.4769400000e+06
  1.0266700000e+03  3.4095200000e-01  1.4771600000e+06
  1.0268700000e+03  3.4067800000e-01  1.4773700000e+06
  1.0270700000e+03  3.4040400000e-01  1.4776000000e+06
  1.0272700000e+03  3.4013100000e-01  1.4778100000e+06
  1.0274800000e+03  3.3985700000e-01  1.4780400000e+06
  1.0276800000e+03  3.3958400000e-01  1.4782600000e+06
  1.0278800000e+03  3.3931100000e-01  1.4784800000e+06
  1.0280800000e+03  3.3903800000e-01  1.4786900000e+06
  1.0282900000e+03  3.3876500000e-01  1.4789100000e+06
  1.0284900000e+03  3.3849200000e-01  1.4791200000e+06
  1.0286900000e+03  3.3821900000e-01  1.4793500000e+06
  1.0288900000e+03  3.3794700000e-01  1.4795600000e+06
  1.0291000000e+03  3.3767400000e-01  1.4797800000e+06
  1.0293000000e+03  3.3740200000e-01  1.4800000000e+06
  1.0295000000e+03  3.3713000000e-01  1.4802100000e+06
  1.0297000000e+03  3.3685800000e-01  1.4804300000e+06
  1.0299100000e+03  3.3658600000e-01  1.4806500000e+06
  1.0301100000e+03  3.3631500000e-01  1.4808600000e+06
  1.0303100000e+03  3.3604300000e-01  1.4810700000e+06
  1.0305100000e+03  3.3577200000e-01  1.4812900000e+06
  1.0307200000e+03  3.3550100000e-01  1.4815100000e+06
  1.0309200000e+03  3.3523000000e-01  1.4817300000e+06
  1.0311200000e+03  3.3495900000e-01  1.4819400000e+06
  1.0313200000e+03  3.3468800000e-01  1.4821600000e+06
  1.0315300000e+03  3.3441800000e-01  1.4823700000e+06
  1.0317300000e+03  3.3414800000e-01  1.4825900000e+06
  1.0319500000e+03  3.3386100000e-01  1.4828100000e+06
  1.0321900000e+03  3.3353700000e-01  1.4830700000e+06
  1.0324300000e+03  3.3321400000e-01  1.4833300000e+06
  1.0326800000e+03  3.3289000000e-01  1.4835800000e+06
  1.0329200000e+03  3.3256700000e-01  1.4838400000e+06
  1.0331600000e+03  3.3224400000e-01  1.4840900000e+06
  1.0334100000e+03  3.3192200000e-01  1.4843500000e+06
  1.0336500000e+03  3.3159900000e-01  1.4846000000e+06
  1.0338900000e+03  3.3127700000e-01  1.4848600000e+06
  1.0341300000e+03  3.3095500000e-01  1.4851100000e+06
  1.0343800000e+03  3.3063400000e-01  1.4853700000e+06
  1.0346200000e+03  3.3031300000e-01  1.4856200000e+06
  1.0348600000e+03  3.2999200000e-01  1.4858700000e+06
  1.0351100000e+03  3.2967100000e-01  1.4861200000e+06
  1.0353500000e+03  3.2935100000e-01  1.4863800000e+06
  1.0355900000e+03  3.2903100000e-01  1.4866300000e+06
  1.0358400000e+03  3.2871100000e-01  1.4868800000e+06
  1.0360800000e+03  3.2839100000e-01  1.4871300000e+06
  1.0363200000e+03  3.2807200000e-01  1.4873800000e+06
  1.0365600000e+03  3.2775300000e-01  1.4876400000e+06
  1.0368100000e+03  3.2743500000e-01  1.4878900000e+06
  1.0370500000e+03  3.2711600000e-01  1.4881400000e+06
  1.0372900000e+03  3.2679800000e-01  1.4883900000e+06
  1.0375400000e+03  3.2648100000e-01  1.4886400000e+06
  1.0377800000e+03  3.2616300000e-01  1.4888800000e+06
  1.0380200000e+03  3.2584600000e-01  1.4891400000e+06
  1.0382700000e+03  3.2553000000e-01  1.4893800000e+06
  1.0385100000e+03  3.2521300000e-01  1.4896400000e+06
  1.0387500000e+03  3.2489700000e-01  1.4898800000e+06
  1.0389900000e+03  3.2458200000e-01  1.4901200000e+06
  1.0392400000e+03  3.2426600000e-01  1.4903700000e+06
  1.0394800000e+03  3.2395100000e-01  1.4906200000e+06
  1.0397200000e+03  3.2363600000e-01  1.4908600000e+06
  1.0399700000e+03  3.2332200000e-01  1.4911100000e+06
  1.0402100000e+03  3.2300800000e-01  1.4913500000e+06
  1.0404500000e+03  3.2269400000e-01  1.4916000000e+06
  1.0407000000e+03  3.2238100000e-01  1.4918500000e+06
  1.0409400000e+03  3.2206700000e-01  1.4920800000e+06
  1.0411800000e+03  3.2175500000e-01  1.4923400000e+06
  1.0414300000e+03  3.2144200000e-01  1.4925800000e+06
  1.0416700000e+03  3.2113000000e-01  1.4928200000e+06
  1.0419100000e+03  3.2081900000e-01  1.4930700000e+06
  1.0421500000e+03  3.2050700000e-01  1.4933000000e+06
  1.0424000000e+03  3.2019600000e-01  1.4935400000e+06
  1.0426400000e+03  3.1988600000e-01  1.4937900000e+06
  1.0428800000e+03  3.1957500000e-01  1.4940300000e+06
  1.0431300000e+03  3.1926500000e-01  1.4942700000e+06
  1.0433700000e+03  3.1895600000e-01  1.4945100000e+06
  1.0436100000e+03  3.1864600000e-01  1.4947600000e+06
  1.0438600000e+03  3.1833700000e-01  1.4949900000e+06
  1.0441000000e+03  3.1802900000e-01  1.4952300000e+06
  1.0443400000e+03  3.1772100000e-01  1.4954700000e+06
  1.0445800000e+03  3.1741300000e-01  1.4957100000e+06
  1.0448300000e+03  3.1710500000e-01  1.4959400000e+06
  1.0450700000e+03  3.1679800000e-01  1.4961800000e+06
  1.0453100000e+03  3.1649200000e-01  1.4964200000e+06
  1.0455600000e+03  3.1618500000e-01  1.4966600000e+06
  1.0458000000e+03  3.1587900000e-01  1.4969000000e+06
  1.0460400000e+03  3.1557300000e-01  1.4971300000e+06
  1.0462900000e+03  3.1526800000e-01  1.4973700000e+06
  1.0465300000e+03  3.1496300000e-01  1.4976000000e+06
  1.0467700000e+03  3.1465900000e-01  1.4978400000e+06
  1.0470100000e+03  3.1435500000e-01  1.4980800000e+06
  1.0472600000e+03  3.1405100000e-01  1.4983100000e+06
  1.0475000000e+03  3.1374700000e-01  1.4985400000e+06
  1.0477400000e+03  3.1344400000e-01  1.4987800000e+06
  1.0479900000e+03  3.1314100000e-01  1.4990100000e+06
  1.0482300000e+03  3.1283900000e-01  1.4992500000e+06
  1.0484700000e+03  3.1253700000e-01  1.4994800000e+06
  1.0487200000e+03  3.1223600000e-01  1.4997100000e+06
  1.0489600000e+03  3.1193400000e-01  1.4999400000e+06
  1.0492000000e+03  3.1163300000e-01  1.5001700000e+06
  1.0494400000e+03  3.1133300000e-01  1.5004000000e+06
  1.0496900000e+03  3.1103300000e-01  1.5006300000e+06
  1.0499300000e+03  3.1073300000e-01  1.5008600000e+06
  1.0501700000e+03  3.1043400000e-01  1.5010900000e+06
  1.0504200000e+03  3.1013500000e-01  1.5013300000e+06
  1.0506600000e+03  3.0983600000e-01  1.5015500000e+06
  1.0509000000e+03  3.0953800000e-01  1.5017800000e+06
  1.0511500000e+03  3.0924000000e-01  1.5020100000e+06
  1.0513900000e+03  3.0894300000e-01  1.5022400000e+06
  1.0516300000e+03  3.0864600000e-01  1.5024700000e+06
  1.0518800000e+03  3.0834900000e-01  1.5026900000e+06
  1.0521200000e+03  3.0805300000e-01  1.5029200000e+06
  1.0523600000e+03  3.0775700000e-01  1.5031400000e+06
  1.0526000000e+03  3.0746100000e-01  1.5033700000e+06
  1.0528500000e+03  3.0716600000e-01  1.5035900000e+06
  1.0530900000e+03  3.0687100000e-01  1.5038300000e+06
  1.0533300000e+03  3.0657700000e-01  1.5040500000e+06
  1.0535800000e+03  3.0628200000e-01  1.5042700000e+06
  1.0538200000e+03  3.0598900000e-01  1.5045000000e+06
  1.0540600000e+03  3.0569600000e-01  1.5047200000e+06
  1.0543100000e+03  3.0540300000e-01  1.5049400000e+06
  1.0545500000e+03  3.0511000000e-01  1.5051700000e+06
  1.0547900000e+03  3.0481800000e-01  1.5053900000e+06
  1.0550300000e+03  3.0452600000e-01  1.5056100000e+06
  1.0552800000e+03  3.0423500000e-01  1.5058300000e+06
  1.0555200000e+03  3.0394400000e-01  1.5060600000e+06
  1.0557600000e+03  3.0365300000e-01  1.5062800000e+06
  1.0560100000e+03  3.0336300000e-01  1.5065000000e+06
  1.0562500000e+03  3.0307300000e-01  1.5067100000e+06
  1.0564900000e+03  3.0278300000e-01  1.5069300000e+06
  1.0567400000e+03  3.0249400000e-01  1.5071600000e+06
  1.0569800000e+03  3.0220600000e-01  1.5073700000e+06
  1.0572200000e+03  3.0191700000e-01  1.5075900000e+06
  1.0574600000e+03  3.0162900000e-01  1.5078200000e+06
  1.0577100000e+03  3.0134200000e-01  1.5080300000e+06
  1.0579500000e+03  3.0105400000e-01  1.5082500000e+06
  1.0581900000e+03  3.0076800000e-01  1.5084700000e+06
  1.0584400000e+03  3.0048100000e-01  1.5086900000e+06
  1.0586800000e+03  3.0019500000e-01  1.5089000000e+06
  1.0589200000e+03  2.9990900000e-01  1.5091200000e+06
  1.0591700000e+03  2.9962400000e-01  1.5093400000e+06
  1.0594100000e+03  2.9933900000e-01  1.5095500000e+06
  1.0596500000e+03  2.9905500000e-01  1.5097600000e+06
  1.0599000000e+03  2.9877000000e-01  1.5099800000e+06
  1.0601400000e+03  2.9848700000e-01  1.5101900000e+06
  1.0603800000e+03  2.9820300000e-01  1.5104000000e+06
  1.0606200000e+03  2.9792000000e-01  1.5106200000e+06
  1.0608700000e+03  2.9763700000e-01  1.5108300000e+06
  1.0611100000e+03  2.9735400000e-01  1.5110500000e+06
  1.0613500000e+03  2.9707200000e-01  1.5112600000e+06
  1.0616000000e+03  2.9679000000e-01  1.5114700000e+06
  1.0618400000e+03  2.9650800000e-01  1.5116800000e+06
  1.0620800000e+03  2.9622700000e-01  1.5118900000e+06
  1.0623300000e+03  2.9594600000e-01  1.5121100000e+06
  1.0625700000e+03  2.9566600000e-01  1.5123200000e+06
  1.0628100000e+03  2.9538600000e-01  1.5125300000e+06
  1.0630500000e+03  2.9510600000e-01  1.5127400000e+06
  1.0633000000e+03  2.9482700000e-01  1.5129500000e+06
  1.0635400000e+03  2.9454800000e-01  1.5131600000e+06
  1.0637800000e+03  2.9427000000e-01  1.5133600000e+06
  1.0640300000e+03  2.9399100000e-01  1.5135800000e+06
  1.0642700000e+03  2.9371400000e-01  1.5137800000e+06
  1.0645100000e+03  2.9343600000e-01  1.5139900000e+06
  1.0647600000e+03  2.9315900000e-01  1.5142000000e+06
  1.0650000000e+03  2.9288300000e-01  1.5144100000e+06
  1.0652400000e+03  2.9260600000e-01  1.5146100000e+06
  1.0654800000e+03  2.9233000000e-01  1.5148200000e+06
  1.0657300000e+03  2.9205500000e-01  1.5150300000e+06
  1.0659700000e+03  2.9178000000e-01  1.5152400000e+06
  1.0662100000e+03  2.9150500000e-01  1.5154400000e+06
  1.0664600000e+03  2.9123000000e-01  1.5156500000e+06
  1.0667000000e+03  2.9095600000e-01  1.5158500000e+06
  1.0669400000e+03  2.9068300000e-01  1.5160600000e+06
  1.0671900000e+03  2.9040900000e-01  1.5162700000e+06
  1.0674300000e+03  2.9013700000e-01  1.5164600000e+06
  1.0676700000e+03  2.8986400000e-01  1.5166700000e+06
  1.0679100000e+03  2.8959200000e-01  1.5168700000e+06
  1.0681600000e+03  2.8932000000e-01  1.5170700000e+06
  1.0684000000e+03  2.8904800000e-01  1.5172700000e+06
  1.0686400000e+03  2.8877700000e-01  1.5174700000e+06
  1.0688900000e+03  2.8850700000e-01  1.5176800000e+06
  1.0691300000e+03  2.8823600000e-01  1.5178800000e+06
  1.0693700000e+03  2.8796600000e-01  1.5180800000e+06
  1.0696200000e+03  2.8769700000e-01  1.5182900000e+06
  1.0698600000e+03  2.8742700000e-01  1.5184800000e+06
  1.0701000000e+03  2.8715800000e-01  1.5186800000e+06
  1.0703500000e+03  2.8689000000e-01  1.5188800000e+06
  1.0705900000e+03  2.8662200000e-01  1.5190800000e+06
  1.0708300000e+03  2.8635400000e-01  1.5192800000e+06
  1.0710700000e+03  2.8608600000e-01  1.5194800000e+06
  1.0713200000e+03  2.8581900000e-01  1.5196800000e+06
  1.0715600000e+03  2.8555300000e-01  1.5198800000e+06
  1.0718000000e+03  2.8528600000e-01  1.5200700000e+06
  1.0720500000e+03  2.8502000000e-01  1.5202700000e+06
  1.0722900000e+03  2.8475400000e-01  1.5204700000e+06
  1.0725300000e+03  2.8448900000e-01  1.5206600000e+06
  1.0727800000e+03  2.8422400000e-01  1.5208600000e+06
  1.0730200000e+03  2.8396000000e-01  1.5210600000e+06
  1.0732600000e+03  2.8369500000e-01  1.5212500000e+06
  1.0735000000e+03  2.8343100000e-01  1.5214400000e+06
  1.0737500000e+03  2.8316800000e-01  1.5216400000e+06
  1.0739900000e+03  2.8290500000e-01  1.5218300000e+06
  1.0742300000e+03  2.8264200000e-01  1.5220300000e+06
  1.0744800000e+03  2.8237900000e-01  1.5222200000e+06
  1.0747200000e+03  2.8211700000e-01  1.5224200000e+06
  1.0749600000e+03  2.8185600000e-01  1.5226100000e+06
  1.0752100000e+03  2.8159400000e-01  1.5228000000e+06
  1.0754500000e+03  2.8133300000e-01  1.5229900000e+06
  1.0756900000e+03  2.8107200000e-01  1.5231900000e+06
  1.0759300000e+03  2.8081200000e-01  1.5233800000e+06
  1.0761800000e+03  2.8055200000e-01  1.5235700000e+06
  1.0764200000e+03  2.8029200000e-01  1.5237700000e+06
  1.0766600000e+03  2.8003300000e-01  1.5239500000e+06
  1.0769100000e+03  2.7977400000e-01  1.5241500000e+06
  1.0771500000e+03  2.7951500000e-01  1.5243300000e+06
  1.0773900000e+03  2.7925700000e-01  1.5245300000e+06
  1.0776400000e+03  2.7899900000e-01  1.5247100000e+06
  1.0778800000e+03  2.7874100000e-01  1.5249000000e+06
  1.0781200000e+03  2.7848400000e-01  1.5250900000e+06
  1.0783700000e+03  2.7822700000e-01  1.5252800000e+06
  1.0786100000e+03  2.7797100000e-01  1.5254700000e+06
  1.0788500000e+03  2.7771400000e-01  1.5256600000e+06
  1.0790900000e+03  2.7745900000e-01  1.5258400000e+06
  1.0793400000e+03  2.7720300000e-01  1.5260300000e+06
  1.0795800000e+03  2.7694800000e-01  1.5262200000e+06
  1.0798200000e+03  2.7669300000e-01  1.5264100000e+06
  1.0800700000e+03  2.7643800000e-01  1.5265900000e+06
  1.0803100000e+03  2.7618400000e-01  1.5267800000e+06
  1.0805500000e+03  2.7593000000e-01  1.5269700000e+06
  1.0808000000e+03  2.7567700000e-01  1.5271500000e+06
  1.0810400000e+03  2.7542400000e-01  1.5273400000e+06
  1.0812800000e+03  2.7517100000e-01  1.5275300000e+06
  1.0815200000e+03  2.7491800000e-01  1.5277100000e+06
  1.0817700000e+03  2.7466600000e-01  1.5278900000e+06
  1.0820100000e+03  2.7441400000e-01  1.5280700000e+06
  1.0822500000e+03  2.7416300000e-01  1.5282600000e+06
  1.0825000000e+03  2.7391100000e-01  1.5284400000e+06
  1.0827400000e+03  2.7366100000e-01  1.5286200000e+06
  1.0829800000e+03  2.7341000000e-01  1.5288100000e+06
  1.0832300000e+03  2.7316000000e-01  1.5289900000e+06
  1.0834700000e+03  2.7291000000e-01  1.5291700000e+06
  1.0837100000e+03  2.7266000000e-01  1.5293500000e+06
  1.0839500000e+03  2.7241100000e-01  1.5295300000e+06
  1.0842000000e+03  2.7216200000e-01  1.5297100000e+06
  1.0844400000e+03  2.7191400000e-01  1.5299000000e+06
  1.0846800000e+03  2.7166600000e-01  1.5300800000e+06
  1.0849300000e+03  2.7141800000e-01  1.5302700000e+06
  1.0851700000e+03  2.7117000000e-01  1.5304400000e+06
  1.0854100000e+03  2.7092300000e-01  1.5306300000e+06
  1.0856600000e+03  2.7067600000e-01  1.5308100000e+06
  1.0859000000e+03  2.7042900000e-01  1.5309900000e+06
  1.0861400000e+03  2.7018300000e-01  1.5311700000e+06
  1.0863800000e+03  2.6993700000e-01  1.5313600000e+06
  1.0866300000e+03  2.6969100000e-01  1.5315300000e+06
  1.0868700000e+03  2.6944600000e-01  1.5317100000e+06
  1.0871100000e+03  2.6920100000e-01  1.5318900000e+06
  1.0873600000e+03  2.6895600000e-01  1.5320700000e+06
  1.0876000000e+03  2.6871200000e-01  1.5322500000e+06
  1.0878400000e+03  2.6846800000e-01  1.5324300000e+06
  1.0880900000e+03  2.6822400000e-01  1.5326000000e+06
  1.0883300000e+03  2.6798100000e-01  1.5327800000e+06
  1.0885700000e+03  2.6773800000e-01  1.5329600000e+06
  1.0888200000e+03  2.6749500000e-01  1.5331400000e+06
  1.0890600000e+03  2.6725200000e-01  1.5333200000e+06
  1.0893000000e+03  2.6701000000e-01  1.5334900000e+06
  1.0895400000e+03  2.6676800000e-01  1.5336700000e+06
  1.0897900000e+03  2.6652700000e-01  1.5338400000e+06
  1.0900300000e+03  2.6628600000e-01  1.5340200000e+06
  1.0902700000e+03  2.6604500000e-01  1.5342000000e+06
  1.0905200000e+03  2.6580400000e-01  1.5343800000e+06
  1.0907600000e+03  2.6556400000e-01  1.5345400000e+06
  1.0910000000e+03  2.6532400000e-01  1.5347200000e+06
  1.0912500000e+03  2.6508400000e-01  1.5349000000e+06
  1.0914900000e+03  2.6484500000e-01  1.5350800000e+06
  1.0917300000e+03  2.6460600000e-01  1.5352500000e+06
  1.0919700000e+03  2.6436700000e-01  1.5354200000e+06
  1.0922200000e+03  2.6412900000e-01  1.5356000000e+06
  1.0924600000e+03  2.6389100000e-01  1.5357600000e+06
  1.0927000000e+03  2.6365300000e-01  1.5359400000e+06
  1.0929500000e+03  2.6341500000e-01  1.5361200000e+06
  1.0931900000e+03  2.6317800000e-01  1.5362900000e+06
  1.0934300000e+03  2.6294100000e-01  1.5364600000e+06
  1.0936800000e+03  2.6270500000e-01  1.5366300000e+06
  1.0939200000e+03  2.6246900000e-01  1.5368000000e+06
  1.0941600000e+03  2.6223300000e-01  1.5369700000e+06
  1.0944000000e+03  2.6199700000e-01  1.5371400000e+06
  1.0946500000e+03  2.6176200000e-01  1.5373100000e+06
  1.0948900000e+03  2.6152700000e-01  1.5374800000e+06
  1.0951300000e+03  2.6129200000e-01  1.5376600000e+06
  1.0953800000e+03  2.6105700000e-01  1.5378200000e+06
  1.0956200000e+03  2.6082300000e-01  1.5379900000e+06
  1.0958600000e+03  2.6058900000e-01  1.5381600000e+06
  1.0961100000e+03  2.6035600000e-01  1.5383300000e+06
  1.0963500000e+03  2.6012300000e-01  1.5385000000e+06
  1.0965900000e+03  2.5989000000e-01  1.5386700000e+06
  1.0968400000e+03  2.5965700000e-01  1.5388400000e+06
  1.0970800000e+03  2.5942500000e-01  1.5390000000e+06
